"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.040761,0.30623,0.0045088,-0.028959,1,0.658,0.95,0,-0.342
-0.03907,0.31583,0.0045008,-0.029151,1,0.66,0.95,0,-0.34
-0.036778,0.32487,0.0046612,-0.029332,1,0.662,0.95,0,-0.338
-0.034485,0.33391,0.0048215,-0.029513,1,0.664,0.95,0,-0.336
-0.032193,0.34295,0.0049818,-0.029694,1,0.666,0.95,0,-0.334
-0.029901,0.35199,0.0051422,-0.029875,1,0.668,0.95,0,-0.332
-0.027608,0.36103,0.0053025,-0.030057,1,0.67,0.95,0,-0.33
-0.024722,0.36919,0.0055522,-0.030188,1,0.672,0.95,0,-0.328
-0.021836,0.37735,0.0058019,-0.030319,1,0.674,0.95,0,-0.326
-0.01895,0.38551,0.0060515,-0.030451,1,0.676,0.95,0,-0.324
-0.016064,0.39367,0.0063012,-0.030582,1,0.678,0.95,0,-0.322
-0.013177,0.40183,0.0065509,-0.030713,1,0.68,0.95,0,-0.32
-0.0097152,0.40954,0.0067361,-0.030764,1,0.682,0.95,0,-0.318
-0.0062531,0.41724,0.0069214,-0.030814,1,0.684,0.95,0,-0.316
-0.002791,0.42494,0.0071066,-0.030864,1,0.686,0.95,0,-0.314
0.00067113,0.43264,0.0072919,-0.030914,1,0.688,0.95,0,-0.312
0.0041333,0.44034,0.0074771,-0.030964,1,0.69,0.95,0,-0.31
0.0082114,0.4486,0.0074162,-0.030905,1,0.692,0.95,0,-0.308
0.01229,0.45686,0.0073553,-0.030846,1,0.694,0.95,0,-0.306
0.016368,0.46513,0.0072943,-0.030787,1,0.696,0.95,0,-0.304
0.020446,0.47339,0.0072334,-0.030727,1,0.698,0.95,0,-0.302
0.024524,0.48165,0.0071725,-0.030668,1,0.7,0.95,0,-0.3
0.029241,0.49159,0.0067532,-0.03049,1,0.702,0.95,0,-0.298
0.033958,0.50153,0.0063339,-0.030313,1,0.704,0.95,0,-0.296
0.038676,0.51147,0.0059146,-0.030135,1,0.706,0.95,0,-0.294
0.043393,0.52142,0.0054953,-0.029957,1,0.708,0.95,0,-0.292
0.04811,0.53136,0.005076,-0.029779,1,0.71,0.95,0,-0.29
0.052994,0.54254,0.0043395,-0.029525,1,0.712,0.95,0,-0.288
0.057878,0.55373,0.0036031,-0.029271,1,0.714,0.95,0,-0.286
0.062762,0.56491,0.0028667,-0.029017,1,0.716,0.95,0,-0.284
0.067645,0.57609,0.0021302,-0.028763,1,0.718,0.95,0,-0.282
0.072529,0.58728,0.0013938,-0.028508,1,0.72,0.95,0,-0.28
0.076061,0.59574,0.00057451,-0.028299,1,0.722,0.95,0,-0.278
0.079594,0.6042,-0.00024479,-0.02809,1,0.724,0.95,0,-0.276
0.083126,0.61266,-0.0010641,-0.027881,1,0.726,0.95,0,-0.274
0.086658,0.62111,-0.0018834,-0.027671,1,0.728,0.95,0,-0.272
0.090191,0.62957,-0.0027027,-0.027462,1,0.73,0.95,0,-0.27
0.09041,0.62975,-0.0032924,-0.027446,1,0.732,0.95,0,-0.268
0.090629,0.62993,-0.0038821,-0.027429,1,0.734,0.95,0,-0.266
0.090849,0.63011,-0.0044718,-0.027413,1,0.736,0.95,0,-0.264
0.091068,0.63029,-0.0050615,-0.027396,1,0.738,0.95,0,-0.262
0.091287,0.63046,-0.0056513,-0.02738,1,0.74,0.95,0,-0.26
0.087784,0.62167,-0.0058892,-0.027571,1,0.742,0.95,0,-0.258
0.08428,0.61287,-0.0061271,-0.027763,1,0.744,0.95,0,-0.256
0.080777,0.60407,-0.006365,-0.027954,1,0.746,0.95,0,-0.254
0.077273,0.59527,-0.006603,-0.028146,1,0.748,0.95,0,-0.252
0.07377,0.58647,-0.0068409,-0.028337,1,0.75,0.95,0,-0.25
0.068234,0.57411,-0.0068359,-0.028582,1,0.752,0.95,0,-0.248
0.062698,0.56175,-0.0068309,-0.028826,1,0.754,0.95,0,-0.246
0.057162,0.54939,-0.0068259,-0.02907,1,0.756,0.95,0,-0.244
0.051626,0.53703,-0.0068209,-0.029315,1,0.758,0.95,0,-0.242
0.04609,0.52467,-0.0068159,-0.029559,1,0.76,0.95,0,-0.24
0.040402,0.51351,-0.0066252,-0.029708,1,0.762,0.95,0,-0.238
0.034713,0.50235,-0.0064345,-0.029857,1,0.764,0.95,0,-0.236
0.029024,0.49119,-0.0062437,-0.030006,1,0.766,0.95,0,-0.234
0.023336,0.48003,-0.006053,-0.030155,1,0.768,0.95,0,-0.232
0.017647,0.46887,-0.0058623,-0.030304,1,0.77,0.95,0,-0.23
0.01257,0.45926,-0.0054685,-0.030311,1,0.772,0.95,0,-0.228
0.0074926,0.44966,-0.0050747,-0.030318,1,0.774,0.95,0,-0.226
0.0024154,0.44005,-0.0046809,-0.030324,1,0.776,0.95,0,-0.224
-0.0026618,0.43045,-0.0042872,-0.030331,1,0.778,0.95,0,-0.222
-0.0077391,0.42084,-0.0038934,-0.030338,1,0.78,0.95,0,-0.22
-0.012043,0.41117,-0.0033603,-0.030223,1,0.782,0.95,0,-0.218
-0.016347,0.4015,-0.0028271,-0.030107,1,0.784,0.95,0,-0.216
-0.020651,0.39183,-0.002294,-0.029991,1,0.786,0.95,0,-0.214
-0.024955,0.38216,-0.0017609,-0.029876,1,0.788,0.95,0,-0.212
-0.029259,0.37249,-0.0012278,-0.02976,1,0.79,0.95,0,-0.21
-0.032651,0.3618,-0.00070797,-0.029573,1,0.792,0.95,0,-0.208
-0.036043,0.3511,-0.00018816,-0.029385,1,0.794,0.95,0,-0.206
-0.039436,0.34041,0.00033165,-0.029198,1,0.796,0.95,0,-0.204
-0.042828,0.32971,0.00085146,-0.02901,1,0.798,0.95,0,-0.202
-0.04622,0.31902,0.0013713,-0.028822,1,0.8,0.95,0,-0.2
-0.048576,0.30806,0.0017257,-0.028626,1,0.802,0.95,0,-0.198
-0.050932,0.29709,0.0020801,-0.028429,1,0.804,0.95,0,-0.196
-0.053288,0.28613,0.0024344,-0.028233,1,0.806,0.95,0,-0.194
-0.055644,0.27516,0.0027888,-0.028037,1,0.808,0.95,0,-0.192
-0.058,0.2642,0.0031432,-0.02784,1,0.81,0.95,0,-0.19
-0.059294,0.25552,0.0032505,-0.027698,1,0.812,0.95,0,-0.188
-0.060587,0.24683,0.0033577,-0.027556,1,0.814,0.95,0,-0.186
-0.06188,0.23815,0.003465,-0.027414,1,0.816,0.95,0,-0.184
-0.063173,0.22947,0.0035723,-0.027272,1,0.818,0.95,0,-0.182
-0.064466,0.22078,0.0036795,-0.02713,1,0.82,0.95,0,-0.18
-0.064796,0.21744,0.0035597,-0.027082,1,0.822,0.95,0,-0.178
-0.065126,0.2141,0.0034399,-0.027034,1,0.824,0.95,0,-0.176
-0.065456,0.21076,0.0033201,-0.026987,1,0.826,0.95,0,-0.174
-0.065786,0.20742,0.0032003,-0.026939,1,0.828,0.95,0,-0.172
-0.066116,0.20408,0.0030805,-0.026891,1,0.83,0.95,0,-0.17
-0.065563,0.20735,0.0028642,-0.026948,1,0.832,0.95,0,-0.168
-0.065011,0.21063,0.0026479,-0.027006,1,0.834,0.95,0,-0.166
-0.064458,0.21391,0.0024317,-0.027063,1,0.836,0.95,0,-0.164
-0.063906,0.21719,0.0022154,-0.027121,1,0.838,0.95,0,-0.162
-0.063353,0.22047,0.0019991,-0.027178,1,0.84,0.95,0,-0.16
-0.06188,0.22881,0.0018465,-0.027324,1,0.842,0.95,0,-0.158
-0.060406,0.23716,0.001694,-0.027469,1,0.844,0.95,0,-0.156
-0.058933,0.2455,0.0015415,-0.027615,1,0.846,0.95,0,-0.154
-0.057459,0.25385,0.001389,-0.027761,1,0.848,0.95,0,-0.152
-0.055986,0.26219,0.0012364,-0.027907,1,0.85,0.95,0,-0.15
-0.053532,0.27261,0.0012377,-0.028098,1,0.852,0.95,0,-0.148
-0.051079,0.28302,0.001239,-0.028289,1,0.854,0.95,0,-0.146
-0.048626,0.29344,0.0012403,-0.02848,1,0.856,0.95,0,-0.144
-0.046173,0.30385,0.0012416,-0.028671,1,0.858,0.95,0,-0.142
-0.04372,0.31426,0.0012428,-0.028862,1,0.86,0.95,0,-0.14
-0.04032,0.32444,0.0013709,-0.029037,1,0.862,0.95,0,-0.138
-0.036919,0.33462,0.001499,-0.029213,1,0.864,0.95,0,-0.136
-0.033518,0.3448,0.0016272,-0.029388,1,0.866,0.95,0,-0.134
-0.030118,0.35498,0.0017553,-0.029563,1,0.868,0.95,0,-0.132
-0.026717,0.36516,0.0018834,-0.029738,1,0.87,0.95,0,-0.13
-0.022461,0.37454,0.0020175,-0.029837,1,0.872,0.95,0,-0.128
-0.018205,0.38391,0.0021516,-0.029936,1,0.874,0.95,0,-0.126
-0.013949,0.39328,0.0022857,-0.030035,1,0.876,0.95,0,-0.124
-0.0096927,0.40266,0.0024198,-0.030134,1,0.878,0.95,0,-0.122
-0.0054365,0.41203,0.0025539,-0.030233,1,0.88,0.95,0,-0.12
-0.00040051,0.42159,0.0025444,-0.03021,1,0.882,0.95,0,-0.118
0.0046355,0.43114,0.002535,-0.030187,1,0.884,0.95,0,-0.116
0.0096715,0.4407,0.0025256,-0.030165,1,0.886,0.95,0,-0.114
0.014708,0.45026,0.0025162,-0.030142,1,0.888,0.95,0,-0.112
0.019744,0.45982,0.0025068,-0.030119,1,0.89,0.95,0,-0.11
0.025411,0.47097,0.0022642,-0.02996,1,0.892,0.95,0,-0.108
0.031079,0.48213,0.0020216,-0.029801,1,0.894,0.95,0,-0.106
0.036746,0.49329,0.001779,-0.029641,1,0.896,0.95,0,-0.104
0.042413,0.50445,0.0015363,-0.029482,1,0.898,0.95,0,-0.102
0.048081,0.51561,0.0012937,-0.029323,1,0.9,0.95,0,-0.1
0.053548,0.52759,0.00088104,-0.029079,1,0.902,0.95,0,-0.098
0.059015,0.53957,0.00046838,-0.028836,1,0.904,0.95,0,-0.096
0.064483,0.55155,5.5713e-05,-0.028592,1,0.906,0.95,0,-0.094
0.06995,0.56353,-0.00035695,-0.028348,1,0.908,0.95,0,-0.092
0.075417,0.57551,-0.00076962,-0.028104,1,0.91,0.95,0,-0.09
0.078646,0.58319,-0.0011566,-0.027925,1,0.912,0.95,0,-0.088
0.081875,0.59088,-0.0015436,-0.027746,1,0.914,0.95,0,-0.086
0.085104,0.59857,-0.0019305,-0.027566,1,0.916,0.95,0,-0.084
0.088333,0.60625,-0.0023175,-0.027387,1,0.918,0.95,0,-0.082
0.091561,0.61394,-0.0027045,-0.027207,1,0.92,0.95,0,-0.08
0.090578,0.61184,-0.0029102,-0.02724,1,0.922,0.95,0,-0.078
0.089594,0.60974,-0.0031159,-0.027274,1,0.924,0.95,0,-0.076
0.08861,0.60764,-0.0033216,-0.027307,1,0.926,0.95,0,-0.074
0.087626,0.60554,-0.0035272,-0.02734,1,0.928,0.95,0,-0.072
0.086642,0.60344,-0.0037329,-0.027373,1,0.93,0.95,0,-0.07
0.081726,0.59278,-0.0037633,-0.027577,1,0.932,0.95,0,-0.068
0.076809,0.58213,-0.0037936,-0.027781,1,0.934,0.95,0,-0.066
0.071893,0.57148,-0.0038239,-0.027985,1,0.936,0.95,0,-0.064
0.066976,0.56083,-0.0038542,-0.028189,1,0.938,0.95,0,-0.062
0.06206,0.55017,-0.0038845,-0.028393,1,0.94,0.95,0,-0.06
0.05541,0.53716,-0.0037938,-0.028581,1,0.942,0.95,0,-0.058
0.048761,0.52415,-0.0037031,-0.02877,1,0.944,0.95,0,-0.056
0.042111,0.51113,-0.0036124,-0.028958,1,0.946,0.95,0,-0.054
0.035462,0.49812,-0.0035218,-0.029146,1,0.948,0.95,0,-0.052
0.028813,0.48511,-0.0034311,-0.029335,1,0.95,0.95,0,-0.05
0.022265,0.47309,-0.0032099,-0.029386,1,0.952,0.95,0,-0.048
0.015717,0.46108,-0.0029888,-0.029437,1,0.954,0.95,0,-0.046
0.0091688,0.44907,-0.0027677,-0.029487,1,0.956,0.95,0,-0.044
0.0026209,0.43706,-0.0025466,-0.029538,1,0.958,0.95,0,-0.042
-0.003927,0.42505,-0.0023255,-0.029589,1,0.96,0.95,0,-0.04
-0.0095902,0.41331,-0.0019893,-0.029494,1,0.962,0.95,0,-0.038
-0.015253,0.40158,-0.0016531,-0.029399,1,0.964,0.95,0,-0.036
-0.020917,0.38984,-0.0013169,-0.029305,1,0.966,0.95,0,-0.034
-0.02658,0.37811,-0.00098067,-0.02921,1,0.968,0.95,0,-0.032
-0.032243,0.36637,-0.00064447,-0.029115,1,0.97,0.95,0,-0.03
-0.036606,0.35422,-0.00029539,-0.028936,1,0.972,0.95,0,-0.028
-0.04097,0.34206,5.3682e-05,-0.028757,1,0.974,0.95,0,-0.026
-0.045333,0.32991,0.00040276,-0.028578,1,0.976,0.95,0,-0.024
-0.049696,0.31776,0.00075183,-0.028399,1,0.978,0.95,0,-0.022
-0.05406,0.30561,0.0011009,-0.02822,1,0.98,0.95,0,-0.02
-0.056809,0.29511,0.0013168,-0.028052,1,0.982,0.95,0,-0.018
-0.059559,0.2846,0.0015327,-0.027884,1,0.984,0.95,0,-0.016
-0.062308,0.2741,0.0017486,-0.027716,1,0.986,0.95,0,-0.014
-0.065058,0.2636,0.0019645,-0.027548,1,0.988,0.95,0,-0.012
-0.067807,0.2531,0.0021804,-0.02738,1,0.99,0.95,0,-0.01
-0.068848,0.24819,0.0021816,-0.027305,1,0.992,0.95,0,-0.008
-0.069888,0.24327,0.0021827,-0.027231,1,0.994,0.95,0,-0.006
-0.070929,0.23836,0.0021839,-0.027157,1,0.996,0.95,0,-0.004
-0.07197,0.23345,0.002185,-0.027082,1,0.998,0.95,0,-0.002
-0.07301,0.22854,0.0021861,-0.027008,1,1,0.95,0,0
-0.072417,0.23148,0.0020439,-0.027061,1,1.002,0.95,0,0.002
-0.071823,0.23442,0.0019016,-0.027114,1,1.004,0.95,0,0.004
-0.071229,0.23735,0.0017594,-0.027167,1,1.006,0.95,0,0.006
-0.070636,0.24029,0.0016171,-0.02722,1,1.008,0.95,0,0.008
-0.070042,0.24323,0.0014749,-0.027273,1,1.01,0.95,0,0.01
-0.067896,0.25232,0.0013442,-0.027432,1,1.012,0.95,0,0.012
-0.065751,0.26142,0.0012136,-0.027591,1,1.014,0.95,0,0.014
-0.063605,0.27051,0.0010829,-0.02775,1,1.016,0.95,0,0.016
-0.06146,0.2796,0.00095227,-0.027909,1,1.018,0.95,0,0.018
-0.059314,0.2887,0.00082162,-0.028067,1,1.02,0.95,0,0.02
-0.055748,0.30005,0.00079254,-0.028264,1,1.022,0.95,0,0.022
-0.052183,0.31141,0.00076346,-0.02846,1,1.024,0.95,0,0.024
-0.048617,0.32277,0.00073438,-0.028656,1,1.026,0.95,0,0.026
-0.045052,0.33413,0.0007053,-0.028852,1,1.028,0.95,0,0.028
-0.041486,0.34548,0.00067622,-0.029049,1,1.03,0.95,0,0.03
-0.036744,0.35638,0.0007069,-0.029195,1,1.032,0.95,0,0.032
-0.032002,0.36727,0.00073758,-0.029342,1,1.034,0.95,0,0.034
-0.027259,0.37816,0.00076827,-0.029489,1,1.036,0.95,0,0.036
-0.022517,0.38906,0.00079895,-0.029636,1,1.038,0.95,0,0.038
-0.017775,0.39995,0.00082963,-0.029783,1,1.04,0.95,0,0.04
-0.012136,0.4103,0.00078928,-0.02981,1,1.042,0.95,0,0.042
-0.0064965,0.42064,0.00074892,-0.029838,1,1.044,0.95,0,0.044
-0.00085747,0.43099,0.00070856,-0.029865,1,1.046,0.95,0,0.046
0.0047816,0.44133,0.00066821,-0.029892,1,1.048,0.95,0,0.048
0.010421,0.45167,0.00062785,-0.02992,1,1.05,0.95,0,0.05
0.016665,0.46295,0.00041395,-0.029797,1,1.052,0.95,0,0.052
0.022909,0.47423,0.00020005,-0.029674,1,1.054,0.95,0,0.054
0.029153,0.48551,-1.3852e-05,-0.029551,1,1.056,0.95,0,0.056
0.035397,0.49679,-0.00022775,-0.029427,1,1.058,0.95,0,0.058
0.041641,0.50807,-0.00044165,-0.029304,1,1.06,0.95,0,0.06
0.047638,0.52014,-0.0007853,-0.029072,1,1.062,0.95,0,0.062
0.053635,0.53222,-0.001129,-0.02884,1,1.064,0.95,0,0.064
0.059631,0.54429,-0.0014726,-0.028607,1,1.066,0.95,0,0.066
0.065628,0.55636,-0.0018163,-0.028375,1,1.068,0.95,0,0.068
0.071624,0.56843,-0.0021599,-0.028143,1,1.07,0.95,0,0.07
0.075341,0.57666,-0.0024587,-0.02795,1,1.072,0.95,0,0.072
0.079058,0.58488,-0.0027574,-0.027757,1,1.074,0.95,0,0.074
0.082775,0.5931,-0.0030562,-0.027563,1,1.076,0.95,0,0.076
0.086492,0.60132,-0.003355,-0.02737,1,1.078,0.95,0,0.078
0.090209,0.60955,-0.0036538,-0.027177,1,1.08,0.95,0,0.08
0.089601,0.60818,-0.003776,-0.027187,1,1.082,0.95,0,0.082
0.088994,0.60682,-0.0038982,-0.027197,1,1.084,0.95,0,0.084
0.088387,0.60545,-0.0040205,-0.027207,1,1.086,0.95,0,0.086
0.087779,0.60409,-0.0041427,-0.027217,1,1.088,0.95,0,0.088
0.087172,0.60272,-0.004265,-0.027227,1,1.09,0.95,0,0.09
0.082429,0.59246,-0.0042316,-0.027416,1,1.092,0.95,0,0.092
0.077686,0.58219,-0.0041983,-0.027606,1,1.094,0.95,0,0.094
0.072943,0.57192,-0.0041649,-0.027795,1,1.096,0.95,0,0.096
0.0682,0.56166,-0.0041316,-0.027985,1,1.098,0.95,0,0.098
0.063457,0.55139,-0.0040982,-0.028174,1,1.1,0.95,0,0.1
0.05681,0.53833,-0.0039609,-0.028361,1,1.102,0.95,0,0.102
0.050164,0.52526,-0.0038236,-0.028547,1,1.104,0.95,0,0.104
0.043517,0.5122,-0.0036863,-0.028734,1,1.106,0.95,0,0.106
0.03687,0.49913,-0.0035489,-0.02892,1,1.108,0.95,0,0.108
0.030224,0.48607,-0.0034116,-0.029106,1,1.11,0.95,0,0.11
0.023619,0.47386,-0.0031592,-0.029162,1,1.112,0.95,0,0.112
0.017015,0.46165,-0.0029067,-0.029217,1,1.114,0.95,0,0.114
0.010411,0.44944,-0.0026543,-0.029273,1,1.116,0.95,0,0.116
0.0038061,0.43724,-0.0024018,-0.029328,1,1.118,0.95,0,0.118
-0.0027983,0.42503,-0.0021494,-0.029383,1,1.12,0.95,0,0.12
-0.0085138,0.41316,-0.0017962,-0.029295,1,1.122,0.95,0,0.122
-0.014229,0.40129,-0.001443,-0.029207,1,1.124,0.95,0,0.124
-0.019945,0.38942,-0.0010898,-0.029119,1,1.126,0.95,0,0.126
-0.02566,0.37756,-0.00073658,-0.029031,1,1.128,0.95,0,0.128
-0.031375,0.36569,-0.00038339,-0.028943,1,1.13,0.95,0,0.13
-0.035776,0.35351,-2.5517e-05,-0.028772,1,1.132,0.95,0,0.132
-0.040176,0.34133,0.00033236,-0.0286,1,1.134,0.95,0,0.134
-0.044576,0.32915,0.00069023,-0.028428,1,1.136,0.95,0,0.136
-0.048976,0.31697,0.0010481,-0.028256,1,1.138,0.95,0,0.138
-0.053377,0.30479,0.001406,-0.028084,1,1.14,0.95,0,0.14
-0.056152,0.29433,0.001629,-0.027923,1,1.142,0.95,0,0.142
-0.058927,0.28387,0.001852,-0.027761,1,1.144,0.95,0,0.144
-0.061703,0.27341,0.0020749,-0.0276,1,1.146,0.95,0,0.146
-0.064478,0.26295,0.0022979,-0.027438,1,1.148,0.95,0,0.148
-0.067253,0.25249,0.0025209,-0.027277,1,1.15,0.95,0,0.15
-0.068307,0.24763,0.0025312,-0.027208,1,1.152,0.95,0,0.152
-0.069362,0.24277,0.0025416,-0.027138,1,1.154,0.95,0,0.154
-0.070416,0.23792,0.0025519,-0.027069,1,1.156,0.95,0,0.156
-0.07147,0.23306,0.0025622,-0.027,1,1.158,0.95,0,0.158
-0.072524,0.2282,0.0025725,-0.026931,1,1.16,0.95,0,0.16
-0.071919,0.23116,0.0024413,-0.026988,1,1.162,0.95,0,0.162
-0.071314,0.23413,0.00231,-0.027045,1,1.164,0.95,0,0.164
-0.070709,0.23709,0.0021788,-0.027101,1,1.166,0.95,0,0.166
-0.070104,0.24005,0.0020475,-0.027158,1,1.168,0.95,0,0.168
-0.069499,0.24302,0.0019163,-0.027215,1,1.17,0.95,0,0.17
-0.067302,0.25211,0.001792,-0.027375,1,1.172,0.95,0,0.172
-0.065104,0.26121,0.0016678,-0.027534,1,1.174,0.95,0,0.174
-0.062907,0.27031,0.0015436,-0.027694,1,1.176,0.95,0,0.176
-0.06071,0.27941,0.0014193,-0.027854,1,1.178,0.95,0,0.178
-0.058512,0.28851,0.0012951,-0.028014,1,1.18,0.95,0,0.18
-0.054847,0.29989,0.0012637,-0.028207,1,1.182,0.95,0,0.182
-0.051182,0.31128,0.0012322,-0.0284,1,1.184,0.95,0,0.184
-0.047517,0.32267,0.0012008,-0.028593,1,1.186,0.95,0,0.186
-0.043852,0.33406,0.0011694,-0.028786,1,1.188,0.95,0,0.188
-0.040187,0.34545,0.0011379,-0.02898,1,1.19,0.95,0,0.19
-0.035295,0.35648,0.0011556,-0.029118,1,1.192,0.95,0,0.192
-0.030404,0.36752,0.0011734,-0.029257,1,1.194,0.95,0,0.194
-0.025513,0.37855,0.0011911,-0.029396,1,1.196,0.95,0,0.196
-0.020621,0.38958,0.0012088,-0.029535,1,1.198,0.95,0,0.198
-0.01573,0.40062,0.0012265,-0.029674,1,1.2,0.95,0,0.2
-0.0099177,0.4113,0.0011679,-0.029689,1,1.202,0.95,0,0.202
-0.0041056,0.42198,0.0011092,-0.029704,1,1.204,0.95,0,0.204
0.0017065,0.43267,0.0010506,-0.029718,1,1.206,0.95,0,0.206
0.0075186,0.44335,0.0009919,-0.029733,1,1.208,0.95,0,0.208
0.013331,0.45403,0.00093324,-0.029748,1,1.21,0.95,0,0.21
0.019695,0.46577,0.00072411,-0.029611,1,1.212,0.95,0,0.212
0.02606,0.47751,0.00051497,-0.029473,1,1.214,0.95,0,0.214
0.032425,0.48925,0.00030583,-0.029336,1,1.216,0.95,0,0.216
0.03879,0.50099,9.6694e-05,-0.029199,1,1.218,0.95,0,0.218
0.045154,0.51273,-0.00011244,-0.029061,1,1.22,0.95,0,0.22
0.051021,0.52483,-0.00040039,-0.028825,1,1.222,0.95,0,0.222
0.056887,0.53694,-0.00068834,-0.028589,1,1.224,0.95,0,0.224
0.062754,0.54904,-0.00097629,-0.028353,1,1.226,0.95,0,0.226
0.068621,0.56115,-0.0012642,-0.028117,1,1.228,0.95,0,0.228
0.074487,0.57325,-0.0015522,-0.027881,1,1.23,0.95,0,0.23
0.077622,0.58047,-0.0017623,-0.027707,1,1.232,0.95,0,0.232
0.080758,0.5877,-0.0019724,-0.027533,1,1.234,0.95,0,0.234
0.083893,0.59492,-0.0021824,-0.027359,1,1.236,0.95,0,0.236
0.087028,0.60215,-0.0023925,-0.027185,1,1.238,0.95,0,0.238
0.090163,0.60937,-0.0026026,-0.027011,1,1.24,0.95,0,0.24
0.08869,0.60654,-0.0026556,-0.027047,1,1.242,0.95,0,0.242
0.087217,0.60371,-0.0027086,-0.027083,1,1.244,0.95,0,0.244
0.085744,0.60088,-0.0027616,-0.027118,1,1.246,0.95,0,0.246
0.08427,0.59804,-0.0028146,-0.027154,1,1.248,0.95,0,0.248
0.082797,0.59521,-0.0028677,-0.027189,1,1.25,0.95,0,0.25
0.077317,0.58417,-0.0027993,-0.027375,1,1.252,0.95,0,0.252
0.071838,0.57312,-0.0027309,-0.027561,1,1.254,0.95,0,0.254
0.066358,0.56207,-0.0026625,-0.027747,1,1.256,0.95,0,0.256
0.060878,0.55103,-0.0025941,-0.027932,1,1.258,0.95,0,0.258
0.055398,0.53998,-0.0025257,-0.028118,1,1.26,0.95,0,0.26
0.048281,0.52671,-0.0023804,-0.028267,1,1.262,0.95,0,0.262
0.041163,0.51343,-0.002235,-0.028416,1,1.264,0.95,0,0.264
0.034046,0.50015,-0.0020897,-0.028565,1,1.266,0.95,0,0.266
0.026928,0.48687,-0.0019443,-0.028715,1,1.268,0.95,0,0.268
0.019811,0.47359,-0.001799,-0.028864,1,1.27,0.95,0,0.27
0.012912,0.46075,-0.0015704,-0.028869,1,1.272,0.95,0,0.272
0.0060137,0.44791,-0.0013419,-0.028875,1,1.274,0.95,0,0.274
-0.00088495,0.43507,-0.0011133,-0.02888,1,1.276,0.95,0,0.276
-0.0077836,0.42223,-0.00088476,-0.028886,1,1.278,0.95,0,0.278
-0.014682,0.40939,-0.0006562,-0.028891,1,1.28,0.95,0,0.28
-0.020437,0.39648,-0.00036229,-0.028767,1,1.282,0.95,0,0.282
-0.026192,0.38356,-6.8386e-05,-0.028643,1,1.284,0.95,0,0.284
-0.031947,0.37065,0.00022552,-0.028519,1,1.286,0.95,0,0.286
-0.037702,0.35774,0.00051942,-0.028396,1,1.288,0.95,0,0.288
-0.043458,0.34483,0.00081333,-0.028272,1,1.29,0.95,0,0.29
-0.047476,0.33277,0.0010466,-0.028106,1,1.292,0.95,0,0.292
-0.051494,0.3207,0.0012798,-0.027939,1,1.294,0.95,0,0.294
-0.055512,0.30864,0.0015131,-0.027773,1,1.296,0.95,0,0.296
-0.05953,0.29658,0.0017464,-0.027607,1,1.298,0.95,0,0.298
-0.063548,0.28451,0.0019796,-0.027441,1,1.3,0.95,0,0.3
-0.06548,0.27711,0.0020323,-0.027335,1,1.302,0.95,0,0.302
-0.067411,0.2697,0.002085,-0.027229,1,1.304,0.95,0,0.304
-0.069343,0.26229,0.0021377,-0.027123,1,1.306,0.95,0,0.306
-0.071275,0.25489,0.0021904,-0.027018,1,1.308,0.95,0,0.308
-0.073206,0.24748,0.0022432,-0.026912,1,1.31,0.95,0,0.31
-0.072965,0.24825,0.0021281,-0.026931,1,1.312,0.95,0,0.312
-0.072724,0.24903,0.002013,-0.02695,1,1.314,0.95,0,0.314
-0.072483,0.2498,0.0018979,-0.026969,1,1.316,0.95,0,0.316
-0.072242,0.25057,0.0017829,-0.026988,1,1.318,0.95,0,0.318
-0.072001,0.25134,0.0016678,-0.027007,1,1.32,0.95,0,0.32
-0.069642,0.25975,0.0014969,-0.02714,1,1.322,0.95,0,0.322
-0.067284,0.26816,0.001326,-0.027274,1,1.324,0.95,0,0.324
